name,id,price,sizes,category,availability
adidas x Star Wars Grand Court 2.0 Schuh,IH1136,45,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 15}, {""size"": ""29"", ""availability"": 15}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 15}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 15}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 15}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 15}]"
Advantage Base 2.0 Kids Schuh,ID3886,45,"['35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""35 1/2"", ""availability"": 14}, {""size"": ""36"", ""availability"": 9}, {""size"": ""36 2/3"", ""availability"": 15}, {""size"": ""37 1/3"", ""availability"": 11}, {""size"": ""38"", ""availability"": 5}, {""size"": ""38 2/3"", ""availability"": 1}, {""size"": ""39 1/3"", ""availability"": 3}, {""size"": ""40"", ""availability"": 4}]"
Superstar Winter Trek Kids Schuh,ID1027,85,"['21', '22', '23', '23 1/2', '24', '25', '25 1/2', '26', '26 1/2', '27']",jungen-sneakers,"[{""size"": ""21"", ""availability"": 15}, {""size"": ""22"", ""availability"": 15}, {""size"": ""23"", ""availability"": 5}, {""size"": ""23 1/2"", ""availability"": 13}, {""size"": ""24"", ""availability"": 15}, {""size"": ""25"", ""availability"": 10}, {""size"": ""25 1/2"", ""availability"": 9}, {""size"": ""26"", ""availability"": 15}, {""size"": ""26 1/2"", ""availability"": 15}, {""size"": ""27"", ""availability"": 7}]"
Tensaur Sport Training Lace Schuh,GW6422,40,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35', '35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 3}, {""size"": ""29"", ""availability"": 8}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 3}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 9}, {""size"": ""32"", ""availability"": 11}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 3}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 10}, {""size"": ""35 1/2"", ""availability"": 15}, {""size"": ""36"", ""availability"": 15}, {""size"": ""36 2/3"", ""availability"": 15}, {""size"": ""37 1/3"", ""availability"": 8}, {""size"": ""38"", ""availability"": 15}, {""size"": ""38 2/3"", ""availability"": 15}, {""size"": ""39 1/3"", ""availability"": 4}, {""size"": ""40"", ""availability"": 8}]"
Runfalcon 5 Kids Schuh,JP5147,40,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 15}, {""size"": ""29"", ""availability"": 15}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 15}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 15}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 15}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 15}]"
Stan Smith Kids Schuh,JP9712,70,"['35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""35 1/2"", ""availability"": 15}, {""size"": ""36"", ""availability"": 15}, {""size"": ""36 2/3"", ""availability"": 15}, {""size"": ""37 1/3"", ""availability"": 15}, {""size"": ""38"", ""availability"": 15}, {""size"": ""38 2/3"", ""availability"": 15}, {""size"": ""39 1/3"", ""availability"": 0}, {""size"": ""40"", ""availability"": 0}]"
Tensaur Run 3.0 Kids Schuh,IH7781,33,"['19', '20', '21', '22', '23', '23 1/2', '24', '25', '25 1/2', '26', '26 1/2', '27']",jungen-sneakers,"[{""size"": ""19"", ""availability"": 15}, {""size"": ""20"", ""availability"": 15}, {""size"": ""21"", ""availability"": 15}, {""size"": ""22"", ""availability"": 15}, {""size"": ""23"", ""availability"": 15}, {""size"": ""23 1/2"", ""availability"": 15}, {""size"": ""24"", ""availability"": 15}, {""size"": ""25"", ""availability"": 15}, {""size"": ""25 1/2"", ""availability"": 15}, {""size"": ""26"", ""availability"": 15}, {""size"": ""26 1/2"", ""availability"": 15}, {""size"": ""27"", ""availability"": 15}]"
Grand Court Lifestyle Hook and Loop Schuh,HP8918,33,"['19', '20', '21', '22', '23', '23 1/2', '24', '25', '25 1/2', '26', '26 1/2', '27']",jungen-sneakers,"[{""size"": ""19"", ""availability"": 15}, {""size"": ""20"", ""availability"": 15}, {""size"": ""21"", ""availability"": 15}, {""size"": ""22"", ""availability"": 15}, {""size"": ""23"", ""availability"": 15}, {""size"": ""23 1/2"", ""availability"": 15}, {""size"": ""24"", ""availability"": 15}, {""size"": ""25"", ""availability"": 15}, {""size"": ""25 1/2"", ""availability"": 15}, {""size"": ""26"", ""availability"": 15}, {""size"": ""26 1/2"", ""availability"": 15}, {""size"": ""27"", ""availability"": 15}]"
Runfalcon 5 Kids Schuh,IE8593,45,"['35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""35 1/2"", ""availability"": 6}, {""size"": ""36"", ""availability"": 15}, {""size"": ""36 2/3"", ""availability"": 15}, {""size"": ""37 1/3"", ""availability"": 15}, {""size"": ""38"", ""availability"": 15}, {""size"": ""38 2/3"", ""availability"": 15}, {""size"": ""39 1/3"", ""availability"": 15}, {""size"": ""40"", ""availability"": 15}]"
Grand Court Lifestyle Tennis Lace-Up Schuh,GW6503,40,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35', '35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 15}, {""size"": ""29"", ""availability"": 15}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 15}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 15}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 15}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 15}, {""size"": ""35 1/2"", ""availability"": 15}, {""size"": ""36"", ""availability"": 15}, {""size"": ""36 2/3"", ""availability"": 15}, {""size"": ""37 1/3"", ""availability"": 15}, {""size"": ""38"", ""availability"": 15}, {""size"": ""38 2/3"", ""availability"": 15}, {""size"": ""39 1/3"", ""availability"": 15}, {""size"": ""40"", ""availability"": 15}]"
adidas x Star Wars Grand Court 2.0 Schuh,IH1137,45,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 15}, {""size"": ""29"", ""availability"": 15}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 15}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 15}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 15}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 15}]"
Campus 00s Comfort Closure Elastic Lace Schuh,JP5513,65,"['19', '20', '21', '22', '23', '23 1/2', '24', '25', '25 1/2', '26', '26 1/2', '27']",jungen-sneakers,"[{""size"": ""19"", ""availability"": 15}, {""size"": ""20"", ""availability"": 15}, {""size"": ""21"", ""availability"": 15}, {""size"": ""22"", ""availability"": 15}, {""size"": ""23"", ""availability"": 15}, {""size"": ""23 1/2"", ""availability"": 15}, {""size"": ""24"", ""availability"": 15}, {""size"": ""25"", ""availability"": 15}, {""size"": ""25 1/2"", ""availability"": 15}, {""size"": ""26"", ""availability"": 15}, {""size"": ""26 1/2"", ""availability"": 15}, {""size"": ""27"", ""availability"": 15}]"
Tensaur Hook and Loop Schuh,GW6453,38,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35', '35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 1}, {""size"": ""28 1/2"", ""availability"": 1}, {""size"": ""29"", ""availability"": 2}, {""size"": ""30"", ""availability"": 6}, {""size"": ""30 1/2"", ""availability"": 2}, {""size"": ""31"", ""availability"": 6}, {""size"": ""31 1/2"", ""availability"": 0}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 4}, {""size"": ""34"", ""availability"": 3}, {""size"": ""35"", ""availability"": 15}, {""size"": ""35 1/2"", ""availability"": 15}, {""size"": ""36"", ""availability"": 15}, {""size"": ""36 2/3"", ""availability"": 15}, {""size"": ""37 1/3"", ""availability"": 15}, {""size"": ""38"", ""availability"": 15}, {""size"": ""38 2/3"", ""availability"": 15}, {""size"": ""39 1/3"", ""availability"": 15}, {""size"": ""40"", ""availability"": 15}]"
Runfalcon 5 Kids Schuh,IE8574,40,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 15}, {""size"": ""29"", ""availability"": 15}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 15}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 15}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 15}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 15}]"
Run 70s 2.0 Kids Schuh,JI2267,55,"['35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""35 1/2"", ""availability"": 1}, {""size"": ""36"", ""availability"": 14}, {""size"": ""36 2/3"", ""availability"": 11}, {""size"": ""37 1/3"", ""availability"": 9}, {""size"": ""38"", ""availability"": 15}, {""size"": ""38 2/3"", ""availability"": 11}, {""size"": ""39 1/3"", ""availability"": 11}, {""size"": ""40"", ""availability"": 15}]"
VL Court Bold Lifestyle Kids Schuh ,IH4780,65,"['35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""35 1/2"", ""availability"": 0}, {""size"": ""36"", ""availability"": 0}, {""size"": ""36 2/3"", ""availability"": 0}, {""size"": ""37 1/3"", ""availability"": 0}, {""size"": ""38"", ""availability"": 0}, {""size"": ""38 2/3"", ""availability"": 0}, {""size"": ""39 1/3"", ""availability"": 0}, {""size"": ""40"", ""availability"": 0}]"
Tensaur Run 2.0 Kids Schuh,IE5986,38,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 15}, {""size"": ""29"", ""availability"": 15}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 15}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 15}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 15}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 15}]"
RunFalcon 5 Kids Schuh,JQ2172,45,"['35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""35 1/2"", ""availability"": 15}, {""size"": ""36"", ""availability"": 3}, {""size"": ""36 2/3"", ""availability"": 15}, {""size"": ""37 1/3"", ""availability"": 15}, {""size"": ""38"", ""availability"": 15}, {""size"": ""38 2/3"", ""availability"": 15}, {""size"": ""39 1/3"", ""availability"": 7}, {""size"": ""40"", ""availability"": 6}]"
Gazelle Comfort Closure Elastic Laces Kids Schuh,JP7138,60,"['19', '20', '21', '22', '23', '23 1/2', '24', '25', '25 1/2', '26', '26 1/2', '27']",jungen-sneakers,"[{""size"": ""19"", ""availability"": 15}, {""size"": ""20"", ""availability"": 15}, {""size"": ""21"", ""availability"": 15}, {""size"": ""22"", ""availability"": 15}, {""size"": ""23"", ""availability"": 15}, {""size"": ""23 1/2"", ""availability"": 15}, {""size"": ""24"", ""availability"": 15}, {""size"": ""25"", ""availability"": 15}, {""size"": ""25 1/2"", ""availability"": 15}, {""size"": ""26"", ""availability"": 15}, {""size"": ""26 1/2"", ""availability"": 15}, {""size"": ""27"", ""availability"": 15}]"
Grand Court Sustainable Lace Schuh,GY2578,40,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35', '35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 6}, {""size"": ""28 1/2"", ""availability"": 1}, {""size"": ""29"", ""availability"": 7}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 8}, {""size"": ""31"", ""availability"": 11}, {""size"": ""31 1/2"", ""availability"": 6}, {""size"": ""32"", ""availability"": 11}, {""size"": ""33"", ""availability"": 4}, {""size"": ""33 1/2"", ""availability"": 3}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 2}, {""size"": ""35 1/2"", ""availability"": 15}, {""size"": ""36"", ""availability"": 1}, {""size"": ""36 2/3"", ""availability"": 15}, {""size"": ""37 1/3"", ""availability"": 2}, {""size"": ""38"", ""availability"": 3}, {""size"": ""38 2/3"", ""availability"": 4}, {""size"": ""39 1/3"", ""availability"": 2}, {""size"": ""40"", ""availability"": 0}]"
Tensaur Run 3.0 Kids Schuh,IH1044,33,"['19', '20', '21', '22', '23', '23 1/2', '24', '25', '25 1/2', '26', '26 1/2', '27']",jungen-sneakers,"[{""size"": ""19"", ""availability"": 0}, {""size"": ""20"", ""availability"": 0}, {""size"": ""21"", ""availability"": 12}, {""size"": ""22"", ""availability"": 15}, {""size"": ""23"", ""availability"": 15}, {""size"": ""23 1/2"", ""availability"": 15}, {""size"": ""24"", ""availability"": 15}, {""size"": ""25"", ""availability"": 15}, {""size"": ""25 1/2"", ""availability"": 15}, {""size"": ""26"", ""availability"": 15}, {""size"": ""26 1/2"", ""availability"": 15}, {""size"": ""27"", ""availability"": 15}]"
VL Court 3.0 Kids Schuh,JH8723,50,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35', '35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 15}, {""size"": ""29"", ""availability"": 15}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 15}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 15}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 15}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 15}, {""size"": ""35 1/2"", ""availability"": 15}, {""size"": ""36"", ""availability"": 15}, {""size"": ""36 2/3"", ""availability"": 15}, {""size"": ""37 1/3"", ""availability"": 15}, {""size"": ""38"", ""availability"": 15}, {""size"": ""38 2/3"", ""availability"": 15}, {""size"": ""39 1/3"", ""availability"": 15}, {""size"": ""40"", ""availability"": 15}]"
Samba OG Kids Schuh,IE3678,70,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 15}, {""size"": ""29"", ""availability"": 15}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 15}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 15}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 8}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 15}]"
Stan Smith Kids Schuh,JP9717,70,"['35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""35 1/2"", ""availability"": 15}, {""size"": ""36"", ""availability"": 15}, {""size"": ""36 2/3"", ""availability"": 15}, {""size"": ""37 1/3"", ""availability"": 15}, {""size"": ""38"", ""availability"": 15}, {""size"": ""38 2/3"", ""availability"": 15}, {""size"": ""39 1/3"", ""availability"": 0}, {""size"": ""40"", ""availability"": 0}]"
Advantage Base 2.0 Kids Schuh,IH8123,45,"['35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""35 1/2"", ""availability"": 4}, {""size"": ""36"", ""availability"": 15}, {""size"": ""36 2/3"", ""availability"": 4}, {""size"": ""37 1/3"", ""availability"": 15}, {""size"": ""38"", ""availability"": 9}, {""size"": ""38 2/3"", ""availability"": 15}, {""size"": ""39 1/3"", ""availability"": 13}, {""size"": ""40"", ""availability"": 15}]"
Runfalcon 5 Kids Schuh,IE8573,40,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 15}, {""size"": ""29"", ""availability"": 15}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 15}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 15}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 15}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 15}]"
Grand Court Lifestyle Tennis Lace-Up Schuh,GW6506,40,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35', '35 1/2', '36', '36 2/3', '37 1/3', '38', '38 2/3', '39 1/3', '40']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 15}, {""size"": ""29"", ""availability"": 15}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 15}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 15}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 15}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 15}, {""size"": ""35 1/2"", ""availability"": 15}, {""size"": ""36"", ""availability"": 15}, {""size"": ""36 2/3"", ""availability"": 15}, {""size"": ""37 1/3"", ""availability"": 15}, {""size"": ""38"", ""availability"": 15}, {""size"": ""38 2/3"", ""availability"": 15}, {""size"": ""39 1/3"", ""availability"": 15}, {""size"": ""40"", ""availability"": 15}]"
Grand Court 2.0 Kids Schuh,IE5995,38,"['28', '28 1/2', '29', '30', '30 1/2', '31', '31 1/2', '32', '33', '33 1/2', '34', '35']",jungen-sneakers,"[{""size"": ""28"", ""availability"": 15}, {""size"": ""28 1/2"", ""availability"": 15}, {""size"": ""29"", ""availability"": 15}, {""size"": ""30"", ""availability"": 15}, {""size"": ""30 1/2"", ""availability"": 15}, {""size"": ""31"", ""availability"": 15}, {""size"": ""31 1/2"", ""availability"": 15}, {""size"": ""32"", ""availability"": 15}, {""size"": ""33"", ""availability"": 15}, {""size"": ""33 1/2"", ""availability"": 15}, {""size"": ""34"", ""availability"": 15}, {""size"": ""35"", ""availability"": 15}]"
